10456,,,224,,,E 164TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,2446,,,,18,,

10456,,,271 TO 273,,,E 164TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2432,,,,1,,

10456,,,309 TO 311,,,E 164TH,,,ST,,,987 TO 989,,,,FINDLAY,,,,,AVE,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2432,,,,47,,

10456,,,481,,,E 164TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,2369,,,,1,,

10456,,,581,,,E 164TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,J-51,,,,2622,,,,1,,

10456,,,201,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,2456,,,,30,,

10456,,,204,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2455,,,,59,,

10456,,,209,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2456,,,,61,,

10456,,,218,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2455,,,,62,,

10456,,,224,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2447,,,,11,,

10456,,,232,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2447,,,,15,,

10456,,,236,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2447,,,,17,,

10456,,,258,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2447,,,,48,,

10456,,,264,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2447,,,,49,,

10456,,,266,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2447,,,,50,,

10456,,,355,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,421-A (1-15),,,,2428,,,,1,,

10456,,,368 TO 378,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,2424,,,,17,,

10456,,,500,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2369,,,,7502,,

10456,,,501,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2370,,,,49,,

10456,,,576,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2622,,,,5,,

10456,,,591,,,E 165TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2622,,,,57,,

10456,,,200,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2456,,,,42,,

10456,,,210,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,ARTICLE 11,,,,2456,,,,51,,

10456,,,256,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,2448,,,,16,,

10456,,,280,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,2437,,,,20,,

10456,,,305,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2434,,,,1,,

10456,,,315,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2434,,,,44,,

10456,,,320,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,2433,,,,57,,

10456,,,321,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,2434,,,,45,,

10456,,,336,,,E 166TH,,,ST,,,1085,,,,TELLER,,,,,AVE,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2433,,,,59,,

10456,,,360,,,E 166TH,,,ST,,,1069,,,,CLAY,,,,,AVE,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2428,,,,21,,

10456,,,380,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,2425,,,,16,,

10456,,,381,,,E 166TH,,,ST,,,1096,,,,CLAY,,,,,AVE,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,2426,,,,1,,

10456,,,493,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,2371,,,,64,,

10456,,,545,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2608,,,,7501,,

10456,,,580,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,,,,,,

10456,,,590,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,2607,,,,62,,

10456,,,656,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,2633,,,,20,,

10456,,,660,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2633,,,,22,,

10456,,,664,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2633,,,,24,,

10456,,,735,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,J-51,,,,2651,,,,52,,

10456,,,765,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,,2661,,,,58,,

10456,,,789,,,E 166TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2671,,,,1,,

10456,,,230,,,E 167TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2452,,,,54,,

10456,,,315,,,E 167TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2435,,,,35,,

10456,,,320,,,E 167TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2434,,,,65,,

10456,,,336,,,E 167TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2434,,,,68,,

10456,,,372,,,E 167TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2429,,,,19,,

10456,,,459,,,E 167TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2389,,,,54,,

10456,,,465,,,E 167TH,,,ST,,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,2389,,,,51,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page33of 130,,,
,,,,,,,,,,,,,,,,,,,,ListofBronxBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,STREET1,,,,STSUFX1,,,,BLDGNO2,,,,STREET2,,,STSUFX2,,,COUNTY,,,CITY,,,,,STATUS1,,,STATUS2,,,,,STATUS3,,,,BLOCK,,,,LOT,,

10456,,,494 TO 496,,,E 167TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2371,,,,29,,

10456,,,584,,,E 167TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2613,,,,17,,

10456,,,590,,,E 167TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,J-51,,,,,421-A (1-15),,,,2613,,,,20,,

10456,,,595,,,E 167TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2614,,,,61,,

10456,,,598,,,E 167TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,421-A (1-15),,,,2613,,,,23,,

10456,,,600,,,E 167TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2613,,,,24,,

10456,,,601,,,E 167TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2614,,,,56,,

10456,,,275,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2439,,,,22,,

10456,,,283,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2439,,,,75,,

10456,,,288,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2435,,,,15,,

10456,,,382,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2426,,,,62,,

10456,,,391,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2427,,,,1,,

10456,,,393,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2427,,,,52,,

10456,,,536,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2609,,,,28,,

10456,,,547,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2610,,,,65,,

10456,,,575,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,2612,,,,1,,

10456,,,605,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2615,,,,1,,

10456,,,612,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2614,,,,26,,

10456,,,615,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2615,,,,65,,

10456,,,729,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2663,,,,1,,

10456,,,758,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2662,,,,13,,

10456,,,764,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2662,,,,15,,

10456,,,768,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2662,,,,16,,

10456,,,772,,,E 168TH,,,,ST,,,,1189,,,,TINTON,,,AVE,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2662,,,,19,,

10456,,,783,,,E 168TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,GARDENCOMPLEX,,,,,,,,,2673,,,,1,,

10456,,,232,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2453,,,,61,,

10456,,,256,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLE 11,,,,2450,,,,29,,

10456,,,266,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLE 11,,,,2450,,,,31,,

10456,,,369,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2782,,,,64,,

10456,,,530 TO 540,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2610,,,,12,,

10456,,,553 TO 555,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2925,,,,90,,

10456,,,557,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2925,,,,88,,

10456,,,590,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,J-51,,,,,,,,,2612,,,,35,,

10456,,,622 TO 624,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2615,,,,29,,

10456,,,635,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,J-51,,,,2933,,,,67,,

10456,,,641 TO 643,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2933,,,,63,,

10456,,,750 TO 754,,,E 169TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2663,,,,31,,

10456,,,307,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2784,,,,37,,

10456,,,315,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2784,,,,33,,

10456,,,317,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,,,2784,,,,31,,

10456,,,364,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2782,,,,104,,

10456,,,550,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2925,,,,42,,

10456,,,571,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2932,,,,15,,

10456,,,593 TO 599,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2932,,,,4,,

10456,,,621,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2936,,,,1,,

10456,,,644,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2935,,,,13,,

10456,,,670,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2937,,,,8,,

10456,,,675,,,E 170TH,,,,ST,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2937,,,,25,,

10456,,,759,,,EAGLE,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2618,,,,47,,

10456,,,775,,,EAGLE,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2618,,,,43,,

10456,,,903,,,EAGLE,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,,,2620,,,,45,,

10456,,,915,,,EAGLE,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,,,2620,,,,35,,

10456,,,917,,,EAGLE,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2620,,,,34,,

10456,,,919,,,EAGLE,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2620,,,,33,,

10456,,,1001,,,FINDLAY,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,,,2432,,,,88,,

10456,,,1041,,,FINDLAY,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,ARTICLE 11,,,,2433,,,,28,,

10456,,,1044,,,FINDLAY,,,,AVE,,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,,,2433,,,,42,,

Source: 2023HCR BuildingRegistrationFile,,,,,,,,,,,,,,,,,https://rentguidelinesboard.cityofnewyork.us/resources/rent-stabilized-building-lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Page34of 130,,,
,,,,,,,,,,,,,,,,,,,,ListofBronxBuildings Containing StabilizedUnits,,,,,,,,,,,,,,,,,,,,,,,,,,,,

ZIP,,,BLDGNO1,,,,STREET1,,,,STSUFX1,,,BLDGNO2,,,,STREET2,,,,STSUFX2,,COUNTY,,,CITY,,,,,STATUS1,,,STATUS2,,,,STATUS3,,,BLOCK,,,,LOT,,

10456,,,1048,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2433,,,,43,,

10456,,,1052,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,421-A (1-15),,,2433,,,,45,,

10456,,,1055,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,ARTICLE 11,,,2433,,,,23,,

10456,,,1056,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2433,,,,46,,

10456,,,1060,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2433,,,,48,,

10456,,,1064,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2433,,,,49,,

10456,,,1068,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,2433,,,,51,,

10456,,,1076,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2433,,,,54,,

10456,,,1080,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2433,,,,55,,

10456,,,1108,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,ARTICLE 11,,,2434,,,,47,,

10456,,,1109,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2434,,,,40,,

10456,,,1118,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2434,,,,55,,

10456,,,1125,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2434,,,,32,,

10456,,,1201,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2435,,,,45,,

10456,,,1203 TO 1205,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2435,,,,20,,

10456,,,1245 TO 1253,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,ARTICLE 11,,,2436,,,,33,,

10456,,,1306,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,421-A (16),,,2782,,,,8,,

10456,,,1307,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (16),,,,,,,2783,,,,74,,

10456,,,1355,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2783,,,,54,,

10456,,,1359,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2783,,,,52,,

10456,,,1363,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2783,,,,47,,

10456,,,1365 TO 1367,,,,FINDLAY,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2783,,,,42,,

10456,,,751,,,,FOREST,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,2646,,,,36,,

10456,,,1156,,,,FOREST,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2662,,,,46,,

10456,,,1176,,,,FOREST,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2662,,,,8,,

10456,,,1180,,,,FOREST,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2662,,,,10,,

10456,,,1090,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2607,,,,38,,

10456,,,1098,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGB,,,,,,,,,,2607,,,,47,,

10456,,,1100,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2607,,,,49,,

10456,,,1109,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,2608,,,,19,,

10456,,,1142,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2613,,,,15,,

10456,,,1190,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2614,,,,11,,

10456,,,1208,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2614,,,,19,,

10456,,,1229,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2612,,,,58,,

10456,,,1239,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2612,,,,56,,

10456,,,1250,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2615,,,,8,,

10456,,,1253,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2612,,,,53,,

10456,,,1254,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2615,,,,12,,

10456,,,1299,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2931,,,,94,,

10456,,,1312,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,2933,,,,7501,,

10456,,,1314,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,421-A (1-15),,,,,,,2933,,,,7501,,

10456,,,1341,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,GARDENCOMPLEX,,,,,,,2931,,,,82,,

10456,,,1363,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2931,,,,73,,

10456,,,1412 TO 1414,,,,FRANKLIN,,,,AVE,,,,,,,,,,,,,60,,,BRONX,,,,,MULTIPLE DWELLINGA,,,,,,,,,,2936,,,,5,,

